path,q1,a1,q2,a2,q3,a3
38/3836dc98.jpg,What is depicted?,Baskets,What color are the baskets?,Brown,How many baskets are shown?,Six
4b/4b7cb5a4.jpg,What is depicted?,Wheel,What color is the wheel?,Red,How many wheels are shown?,One
58/58cca28b.jpg,What is shown?,Glass,What color is it?,Clear,What is its shape?,Pint
5b/5be2aa26.jpg,What is pictured?,Light,What color is it?,White,What shape is it?,Round
7e/7e478a30.jpg,What is in the image?,Ottoman,What color is it?,Black,What is its shape?,Square
d1/d16dc2fb.jpg,What is in the image?,Bulb,What color is it?,White,What is its shape?,Round
f8/f88e58f3.jpg,What is in the image?,Bulb,What shape is it?,Cone,What color is it?,White
a2/a275d536.jpg,What is shown?,Glass,What color is it?,Clear,What is its shape?,Cylinder
ff/ffefdd1a.jpg,What is in the image?,Bottle,What color is it?,Blue,What shape is it?,Bottle
46/4659694d.jpg,What is in the image?,Filter,What color is it?,White,How many are shown?,One
2e/2ea107d2.jpg,What is in the image?,Soap,What color is it?,Yellow,What is the primary ingredient?,Oil
6a/6a7d45cd.jpg,What is pictured?,Pen,What color is it?,Red,What is the item's shape?,Cylindrical
1e/1e7b8a92.jpg,What is in the image?,Soap,What color is it?,Beige,What is it made of?,Butter
bd/bdbe3ad6.jpg,What is depicted?,Baskets,What color are the baskets?,Blue,How many baskets are shown?,Four
37/3770190f.jpg,What is shown?,Glass,What color is it?,Clear,What is its shape?,Tulip
93/93427180.jpg,What is shown?,Knife,What color is it?,White,What is its shape?,Long
73/736c6d85.jpg,What is depicted?,Marker,What color is it?,Green,How many are shown?,One
8c/8c8b8e55.jpg,What is in the image?,Box,What color is it?,White,What is its shape?,Rectangular
20/20f5791e.jpg,What is shown?,Marker,What color is it?,Orange,What shape is it?,Pen
ea/eac96479.jpg,What is depicted?,Box,What color is it?,Brown,What is its shape?,Square
69/69ef7fe1.jpg,What is in the image?,Vial,What color is the container?,Clear,How many vials are shown?,One
a0/a08955bf.jpg,What is in the image?,Table,What shape is it?,Triangle,What is it made of?,Wood
eb/eb6f55ce.jpg,What is pictured?,Box,What color is the box?,Brown,What is the shape?,Square
d8/d81e620b.jpg,What is depicted?,Binder,What color is it?,Blue,How many are shown?,One
4b/4b580711.jpg,What is in the image?,Bulb,What color is it?,White,How many are shown?,One
e6/e64784ef.jpg,What is in the image?,Labels,What color are the labels?,White,What is the shape of the package?,Rectangle
63/63e1107e.jpg,What item is visible?,Pan,What is its color?,Steel,What is it made of?,Metal
7a/7af94465.jpg,What is in the image?,Cabinet,What color is it?,White,What is the shape?,Rectangular
84/84c0b51b.jpg,What is depicted?,Bulb,What color is it?,Amber,What is its shape?,Round
bc/bc232568.jpg,What is in the image?,background,What color is it?,white,What is the code?,PT03
b5/b5fd81bc.jpg,What is in the image?,Toothbrush,What color are the bristles?,Green,What is the handle made of?,Bamboo
0f/0fbba725.jpg,What item is visible?,Container,What color is the lid?,Purple,What is the primary color of the label?,Lavender
62/6250533d.jpg,What is in the image?,Light,What color is it?,White,What is the shape?,Square
d0/d0b055a3.jpg,What is shown?,Putty,What color is it?,Pink,What shape is the container?,Round
96/96cd525b.jpg,What is in the image?,Bulb,What is the shape?,Round,What color is it?,White
71/71c45b1c.jpg,What is in the image?,Bottle,What color is the bottle?,White,What is the bottle holding?,Capsules
4e/4e9e496d.jpg,What is shown?,Ring,What color is it?,Black,What shape is the main part?,Circle
9e/9e18f45d.jpg,What is in the image?,Jars,What is the primary color?,Clear,What is it made of?,Glass
91/9186b69a.jpg,What is in the image?,Vial,What color is the label?,Yellow,How many are shown?,Six
ea/eaf43cf4.jpg,What is in the image?,Filter,What color is it?,White,What shape is the main part?,Cylinder
5e/5e2d7daf.jpg,What is in the image?,Glass,What is the primary color?,Clear,How many items are present?,One
ce/ce858944.jpg,What is in the image?,Containers,What color are the containers?,White,How many containers are shown?,Three
59/59f636b9.jpg,What is depicted?,Bottle,What color is the bottle?,Pink,What shape is the container?,Cylinder
6a/6ab14c87.jpg,What is depicted?,Bottle,What color is the bottle?,Brown,What is the bottle's cap made of?,Plastic
0b/0b71268d.jpg,What is depicted?,Rings,What color are they?,Black,How many are shown?,Ten
fa/fa2dfb6e.jpg,What is pictured?,Chair,What color is the seat?,Black,What is the chair made of?,Wood
1d/1d6cd0c7.jpg,What is pictured?,Pan,What color are the handles?,Red,What is the pan's shape?,Rectangular
ac/ac4340cc.jpg,What is in the image?,Holder,What color is it?,White,What is its shape?,Round
01/0126db7b.jpg,What is in the image?,Brush,What color is it?,Black,How many are shown?,One
c0/c0136ec8.jpg,What is in the image?,Cheese,What color are the sticks?,White,How many sticks are visible?,Six
ac/ac92735b.jpg,What is in the image?,Multimeter,What color is it?,Black,What is its shape?,Rectangular
a8/a886c54d.jpg,What is in the image?,Cup,What is its shape?,Round,What is it made of?,Plastic
d2/d2a1a7ce.jpg,What is in the image?,Raisins,What color are they?,Black,What is their shape?,Dry
1b/1b32403f.jpg,What item is visible?,Cover,What is the primary color?,Black,What is it made of?,Fabric
68/68f50427.jpg,What item is visible?,Container,What color is the lid?,Blue,What is the primary color?,Blue
92/92c61e1b.jpg,What is in the image?,Candle,What color is it?,White,What is its shape?,Round
dd/dd0a6072.jpg,What is in the image?,Bottle,What color is the label?,Black,What is the bottle made of?,Plastic
6f/6fc93ce6.jpg,What is in the image?,Bulb,What color is it?,White,What is its shape?,A19
c2/c271a519.jpg,What is depicted?,Lid,What color is it?,White,What is its shape?,Round
a3/a3d7c029.jpg,What is in the image?,Bottle,What color is the bottle?,Brown,What is on the bottle?,Capsules
d2/d2432da3.jpg,What is depicted?,Glass,What color is it?,Clear,What is its shape?,Tall
98/98cbb685.jpg,What is shown?,Cheese,What color is it?,White,What shape is it?,Block
a7/a775a260.jpg,What is shown?,Lamp,What color is it?,Orange,How many are shown?,Two
b6/b61b5c3c.jpg,What is in the image?,Bulb,What color is it?,White,What shape is the bulb?,Round
0b/0bb8a0ec.jpg,What is depicted?,Ring,What color is it?,Black,What shape is the main part?,Ring
be/bee53c36.jpg,What is in the image?,Light,What color is it?,White,What is its shape?,Round
4e/4e821cf5.jpg,What is in the image?,Wrap,What color is it?,White,How many are shown?,One
62/629d612a.jpg,What is in the image?,Diapers,What is the primary color?,White,What is visible?,PT
bf/bf49fbe8.jpg,What is depicted?,Hook,What color is it?,Black,How many are shown?,One
3c/3cd8a21f.jpg,What is shown?,Spoon,What color is it?,White,What is it made of?,Plastic
f4/f45ab978.jpg,What is in the image?,Bulb,What color is it?,White,What is its shape?,Round
a0/a058bcf2.jpg,What is in the image?,Crisp,What color is it?,Green,What shape is it?,Rectangular
cb/cbe6e201.jpg,What is in the image?,Pencil,What color is it?,Red,What is the point?,Sharp
a3/a3c75a61.jpg,What is shown?,Rice,What color is the text?,Gray,What is the background color?,White
64/645319dd.jpg,What is depicted in the image?,Napkin,What color is the napkin?,Red,What is the napkin's shape?,Square
10/1066beab.jpg,What is depicted?,Mask,What color is it?,Blue,How many masks are shown?,One
a2/a2d2c872.jpg,What is in the image?,Bike,What color is the bike?,Red,What shape is the frame?,X
a5/a577fc1b.jpg,What is in the image?,Bottle,What color is the bottle?,White,What shape is the bottle?,Cylinder
60/605c1d89.jpg,What is depicted?,Feeder,What color is it?,Green,How many are shown?,Two
cd/cd566ea4.jpg,What is depicted?,Lights,What color are they?,Copper,What shape is shown?,Circle
b4/b4991ee9.jpg,What is depicted?,Pencil,What color is it?,Red,What is its shape?,Cylinder
cd/cddf3787.jpg,What is in the image?,Clip,What color is it?,Black,What is its shape?,Square
2b/2b82ba40.jpg,What is in the image?,Bulb,What shape is it?,Round,What color is it?,White
84/840c3555.jpg,What is in the image?,Bracket,What color is it?,Bronze,How many are shown?,Two
e6/e6ebf687.jpg,What is in the image?,Gel,What color is it?,White,What shape is the container?,Square
30/30abb43a.jpg,What is in the image?,Marker,What color is it?,Red,How many are shown?,One
05/055820ce.jpg,What is pictured?,Duster,What color is it?,Blue,What is the shape?,Teardrop
62/621a253a.jpg,What is shown?,Box,What color is it?,White,How many are shown?,Four
30/303b966a.jpg,What is in the image?,Bulb,What color is it?,White,What shape is it?,Round
4a/4a25c189.jpg,What is depicted?,Ring,What color is it?,Black,What shape is the main object?,Circle
34/34700859.jpg,What is in the image?,Salsa,What color is it?,Red,What shape is the container?,Round
87/87b77811.jpg,What is depicted?,Meter,What color is it?,Black,What is its shape?,Clamp
ef/ef40a7c3.jpg,What is in the image?,Foil,What color is it?,Silver,What shape is the box?,Rectangle
e1/e108904e.jpg,What is shown?,Glass,What is its shape?,Cup,What color is it?,Clear
64/6499319d.jpg,What is shown in the image?,Table,What color is the table?,White,How many shelves are visible?,One
9a/9a9bcf97.jpg,What is in the image?,Desk,What color is it?,White,What is its surface like?,Wood
f1/f1ae1e91.jpg,What is in the image?,Containers,What color are the containers?,Clear,How many containers are shown?,One
8e/8ea6f0a1.jpg,What is shown?,INGREDIENTS,What color is the text?,Black,What is the text about?,Coffee
4f/4f9dfca8.jpg,What is depicted?,Bracket,What color is it?,White,How many are shown?,Two
f1/f1431fac.jpg,What is in the image?,Bowl,What color are the stripes?,Blue,What shape is it?,Round
23/23974b43.jpg,What is in the image?,Marker,What color is it?,Red,What is its shape?,Pen
f5/f524b8c5.jpg,What is in the image?,Sticks,What color are the sticks?,Pink,What is the pattern?,Geometric
b0/b02a0fc9.jpg,What is in the image?,Pan,What color is it?,Black,What is its shape?,Round
6b/6b5097fd.jpg,What is in the image?,Journal,What color is it?,Black,How many are shown?,Two
57/57119b7e.jpg,What is in the image?,Glass,What is the primary color?,Clear,How many items are present?,One
a6/a6e14558.jpg,What is in the image?,Ingredients,What color is the text?,Black,What is the background color?,White
9e/9ee28f30.jpg,What is shown?,Packet,What color is the packaging?,Pink,How many packets are visible?,One
6d/6d9c5dd9.jpg,What is in the image?,Container,What color is the lid?,Blue,How many containers are shown?,One
89/89a38446.jpg,What is in the image?,Box,What color is the box?,White,What is the box made of?,Plastic
39/397b415f.jpg,What item is visible?,Pen,What color is the ink?,Red,What is the pen's body made of?,Plastic
9e/9ee5ab5b.jpg,What is in the image?,packets,What color is it?,purple,How many are there?,six
d5/d53fb248.jpg,What is in the image?,Fan,What color is it?,White,What shape is the fan?,Round
61/61d903fd.jpg,What is in the image?,Desk,What color is it?,White,What is its surface like?,Smooth
80/806484e0.jpg,What is in the image?,Glass,What is its shape?,Flute,What is the material?,Glass
ea/ea6b7668.jpg,What is in the image?,Lights,What color are the lights?,Copper,What shape is the item?,Circle
a4/a404757c.jpg,What is in the image?,sticks,What color are they?,brown,How many pairs?,three
dc/dc13bbaa.jpg,What is in the image?,Glass,What color is it?,Clear,What shape is it?,Cup
d4/d4e29e35.jpg,What is in the image?,Ingredients,What color is it?,Orange,What is listed?,Sugar
03/039a5d9a.jpg,What's in the picture?,Light,What color is it?,White,What shape is the light?,Round
46/46a66559.jpg,What is in the image?,Table,What color is the table?,Oak,What is the table made of?,Wood
c6/c618e1da.jpg,What is shown?,Binder,What color is it?,Black,What is its shape?,Rectangular
81/81550298.jpg,What is depicted?,Frame,What color is it?,White,How many legs are visible?,Four
09/09e1acc8.jpg,What is in the image?,Bulb,What color is it?,White,What is its shape?,Cone
74/74f1afe7.jpg,What is shown?,Ingredients,What color is the text?,Black,What word is repeated?,Seed
80/80b2ec5d.jpg,What is shown in the image?,Bottle,What color is the bottle?,Blue,What is it?,Serum
72/7262d975.jpg,What is in the image?,Bulb,What color is it?,White,What is its shape?,Round
72/72e03206.jpg,What is depicted?,Packet,What color is the packet?,Pink,What is the soup type?,Miso
6a/6a8d3c5e.jpg,What is in the image?,Glass,What is its shape?,Pint,What is its color?,Clear
f4/f4436105.jpg,What is shown?,Binder,What color is it?,White,How many are shown?,One
a3/a339689a.jpg,What item is visible?,bowl,What is the primary color?,Blue,What is it made of?,Ceramic
1f/1f4742f8.jpg,What is in the image?,Bulb,What color is it?,White,What shape is the top?,Round
49/499e7f17.jpg,What is in the image?,Table,What color is it?,White,What is the base like?,Square
84/849d2cca.jpg,What is shown?,Ingredients,What color is the text?,Black,What is the text describing?,Nutmeg
02/022e5f74.jpg,What is in the image?,Bag,What color is it?,Black,What is its shape?,Rectangular
7a/7a884309.jpg,What is in the image?,Onions,What color are the onions?,Yellow,What is the container made of?,Plastic
62/62ae1668.jpg,What is in the image?,Pitcher,What is its shape?,Clear,What is it made of?,Glass
bb/bbddb2d2.jpg,What is in the image?,Ingredients,What color is it?,Green,What is listed?,Ingredients
a8/a81993a1.jpg,What is depicted?,Pencil,What color is it?,Red,What is it held in?,Hand
16/16fcd08f.jpg,What is in the image?,Meter,What color is it?,Black,What is its shape?,Rectangular
a0/a02f62a8.jpg,What is depicted?,Mop,What color is the handle?,White,What color is the spray bottle?,Blue
8f/8f0b1ed0.jpg,What is in the image?,Filter,What color is the top?,Blue,Is it transparent?,Yes
b5/b5a6a107.jpg,What is in the image?,Meter,What color is it?,Black,What is its shape?,Rectangular
11/11c1c9fe.jpg,What is shown?,Pen,What color is it?,Blue,How many?,One
7d/7d12eec8.jpg,What is in the image?,Bottle,What color is it?,Blue,How many are shown?,One
cd/cd68e062.jpg,What is depicted?,Labels,What color are the labels?,White,What is the shape of the package?,Rectangle
48/4854d117.jpg,What is in the image?,Cover,What color is it?,Black,What is its shape?,Square
7d/7d1499fc.jpg,What is in the image?,Filters,What color are they?,White,How many are there?,Four
e2/e264bc76.jpg,What is shown?,Spoon,What color is it?,White,What is it made of?,Plastic
70/70e05a92.jpg,What is in the image?,Blueberries,What color are they?,Blue,What is their form?,Dried
a9/a9e9618e.jpg,What is depicted?,Peeler,What color is the handle?,Green,How many peelers are shown?,One
c7/c75be8a0.jpg,What is in the image?,Box,What color is the box?,White,What is the shape of the box?,Square
7a/7a00738d.jpg,What is depicted?,Box,What color is it?,White,How many are shown?,Three
e9/e99087c6.jpg,What is in the image?,Bulb,What color is it?,White,How many are shown?,One
